tier,rank,puuid,leaguePoints,wins,losses,veteran,inactive,freshBlood
PLATINUM,I,Qk08wIISrUxG18kjISjI6g_romBHGNiORJiC9JWs7ngT3SkE6RJCAXPHa2qNzgr_mgv3o4TX3wQC_A,32,168,155,False,False,False
PLATINUM,I,sXOGKH1dfyU3GLyVyaeosU-SEPrThpzDAJxU2QK8V60x44Gg7NzSgXfXq3uNorInW1DbwfjAR4xjsQ,31,70,73,False,False,True
PLATINUM,I,doxdSDNd0iwuPjuGYtKnMaY3NUYeMbslPBP_sq9NnCH4KxvHkt6JZfWLezheapfHVB3diV0ilXn01g,60,92,44,False,False,False
PLATINUM,I,Wm340OAPnTZ8NwXijM5IQ2T2ql2Sy-W69sYeMdFqgNrMF6ERbdqfZX1RUhRQiurE9hSy3dNVvt-1hA,11,91,85,False,False,True
PLATINUM,I,pAcgiCqEQrPWiC2P7eDIIfm0uGiVMVIRtQNp-YOsco598jn_W6hTUv9tzXHy2DTpNzNaeEd6Qywjpw,58,4,7,False,False,False
PLATINUM,I,sbvLs5401KGRSE1kyzbSCLtRScz2_6s4TcdXIpdotaKqlnHeWRkxB4UL1XbYgOiH2pCtxo8TJKChzg,62,39,33,False,False,False
PLATINUM,I,JjBQtdadG0-hHk1Kn-G2GXa0oIoVaai3Yvqlt4BGbKJS1W7ae_usSmwDPw47Cpa_Nbz_4rPW5qPRlg,98,27,23,False,False,False
PLATINUM,I,uvzx8vfBgl32Iq2s89Tx3rY64u4ykX_ucNNSLAulVA1lPIEXgUAYHJ6xxA4AXU-FSfhENmiE10e1Rw,67,122,119,False,False,True
PLATINUM,I,aiMqvd-Pd6Ngu_xrvih_FWtWXRgqjR640YUJOny5ivP8qaLwsFO8n4RIQYNnC7OKAr-ZRCwZmk18_w,2,27,17,False,False,False
PLATINUM,I,eXGKyUHWUTsD9wf0WVOn1gLR8EUbsRMf1Gu4LJvRUHL9H7J0bYg6WiIMX2jA57dCOoUBJQHnps3F4Q,0,40,44,False,False,True
PLATINUM,I,EbzU0Vc50rwel4VnwGgsvypivlWq5At7FLAa_kQicsFvcpNoLqOKrW9BjYWVPI0SK1kC7MWpzSjIpw,31,9,14,False,False,False
PLATINUM,I,0rieJJrJJq6jw3iEhkG4c7df-AlGvp5pyr6jXNvIR4BMH6h2TG-H-swx5JLrQug6XrkkW-DpFE1jrw,41,42,57,False,False,True
PLATINUM,I,fiVW1aTtSvJKLX3dcga-5VUBBoL0pB7FNgcI17WkGbuzV2pSXmlTIC80vHIQeWlRxmb4pBr4cW_oMA,35,4,2,False,False,False
PLATINUM,I,DgeIEswLhimpT1zf6jtbVzbpqundf_BKabqyWnCVVLbehQH1qMqQQCsszFTpf8WMYf1lqNjY_9EMjg,49,62,80,False,False,True
PLATINUM,I,TEPnrZ12W17X85JS_X27ImxA2IevzoEAp2Sp_X4uHykwzJVCz785Agzo7Wk1P3WJ7E0V35MzUzvuIA,97,3,2,False,False,False
PLATINUM,I,nd-4J7t4WwgBJocMo1CfgmA9N8HhzlSrf08F9ZOr9j44NEC35g0enVbWS7Z7pxh2BiYIOKAQiP8EwA,40,124,127,False,False,False
PLATINUM,I,X80qE6NdgGsH0fmkLlWI4dp-TIVli-9aMWAASY3lOWSXUYT5gktBpQi1nLmX9km-CLaJD9Buc4olgw,50,46,50,False,False,True
PLATINUM,I,1lzlwvdU5HF0PjHd3NRPL8E63tz4alljEP-2q0GRoO7B_IA2qT-vnXYiJ8_wIha2-tOSurzt29OOEA,79,81,56,False,False,False
PLATINUM,I,p-QV_h6fC6ZIx0aHjtHSNS98IVrbhAsBpJ8p9CNGDNWN_SSKAP8Zp3xRADz1qJMbfDwDJnRw2TtNcg,12,33,17,False,False,False
PLATINUM,I,wu8RPFWgfTnD3Iuv9hVxUtqkBCYE-I0wAfo_aHWC_PbKfCf6qFGsXrrmcq1Voa_me-NIR_o1Ik_9eg,84,259,258,False,False,True
PLATINUM,I,tU7ttGA-fAd_Ob1toRpt9jjU1IDfeKkFMmeoPTwcW_RWvYI3q9FYQQPVePd8PzYGYkDuA46v54oHUw,50,56,47,False,False,False
PLATINUM,I,hvzUbM3tedoAbuXoN9HY3kipjcx9ao6vo8LGjlZuPwQ-pvC_4tXh6k8WhYsHen5dItvxOCHGs8tJmg,21,120,114,False,False,False
PLATINUM,I,DJifcsPcAkEVBDcHZuPMwVsDcfcthXx4M0VXpGH3jvz3yV0k3I1DU2XvbGHvsPp6UlG0RUTSdnIWJw,26,94,86,False,False,False
PLATINUM,I,WgzS5Vibl-ES4LFsss-xXHaF4GN0-Wkr8mU0ebx6U3MQwadjUUCKtynq5HPGfs-_afnmeXMW7Yp2nw,74,6,5,False,False,False
PLATINUM,I,KDllWSy-zuhyE85uGQkeFtcLofDjeDg5Gux2tUqIP20F02FkB7UGSKiFF2pEX5s5a22rQVayPYQMMw,30,242,246,False,False,False
PLATINUM,I,xgjP0K-4luoh99rUDgkv_9MlSDBXw01OrFjjTcCqCmLt_hdxXor2EjtbRFRTLhNGoUZ2U7iI_tZ8-w,9,38,35,False,False,False
PLATINUM,I,VUhmZnnUTPORUWGP1F1wZmOGPNacpz5bH41ZVrawN1trjqI-ciFM-YbHyPtwBBvdtmsMDO5yWG3XnA,33,41,40,False,False,False
PLATINUM,I,KY8ZHgQSz6yofeT3qaBJ84wpuleN0hTFjGnQTDD5vhBmF0FMc1xLpEHUgA3tT0zlZOyxozVVFyzGjg,8,7,5,False,False,False
PLATINUM,I,dfChh_BASXmdZ3uf5KgGK-NbpnMg8Xov4s-4P4wvZfDdxqfPs5qwuCV9pODI2mCgpWq2qpU6NJMv9w,9,11,10,False,False,False
PLATINUM,I,LzJX_biacTAC2GOY5_6PC3gPrjeJ7zNr7vxeh9-ALlF3hXwKkUCWcwhBqF0rS3W1znPZ6eJWqG-RfA,72,145,147,False,False,False
PLATINUM,I,3hQnuVCVOu0HHF52_MwuJpS7vM02O_upufz0_WFzIC5PsQti831ENOzvNHXGbAXhccaAZuS3Nv3q4w,25,5,6,False,False,False
PLATINUM,I,226PinOFXM29oycEhcHum7mbwbvUJZAKHCJmku2nMPJjzvg7JFhzzOKLQZlZtQtEk5FoCr1M9W9rqg,41,104,113,False,False,False
PLATINUM,I,YStcuJzDr_UjxVafvPefLnWofh3_Q45SE5wkbyfJoZOh-xWwscNoSOLELLBgkuxU15TrbMCEyKyemg,5,77,68,False,False,False
PLATINUM,I,FB4LIwXWbdiT6dHWWEjDhRFBzm4dLaHU4_ga78cRC5R6tzbID231G6RLDdS9BUGaeAtf30GKnJRwsg,33,57,15,False,False,False
PLATINUM,I,7JArQX8NfjT1Mwj04a0rdSS9dvpFSn2vpqiv0WMr0or2azkvxPUopEhPFjaVx5ml3TRgHycjagHvGA,91,12,11,False,False,False
PLATINUM,I,8A3yl8vk5wS0O_1IGq4BO0Yx2aO5nRuunGli0xW_Z9_pKl3jdSY4Sj2YObU2IVY9TSk0dgFn2K5R6A,21,233,205,False,False,False
PLATINUM,I,q1dN7ZKpgYaSV0ztT1Imjjo62aM9PARJ8kI4-DjKSQJvWNX1k9W9mJWN-1Iwxm6r7ePlKMFGxA1icg,15,88,64,False,False,False
PLATINUM,I,Q2FIM7RJLcdrqMGSovynYhzvBSQkBvroPi5m9XYi4HB9iMY_OXy4Hdau9V3_nfm7lNRNYxRYZw3sOg,33,533,519,False,False,False
PLATINUM,I,DnnxBXdqQg69ThTCjciiAAvkuHsuC8TcUAt4HkPlYXNkQPf1n2bGBpqSzuZwQlqetaLt8fnSS0wxRw,82,13,16,False,False,False
PLATINUM,I,ofXMKkUFyZ6bjrdtRh2rWdrGLJF5o3K3LbNJ-TDQaAH2bXt2C9Y1bO0FuQn7yrkvp7gcfF1PJ5oVyg,48,76,64,False,False,False
PLATINUM,I,ZkG6YKrQmBrbC2X94x_pug6q8tQj1P_vQm-zI10pZpOW8AACVWuGoTMDG82zcNXN-V1VsI0XYVJqCw,22,20,10,False,False,False
PLATINUM,I,Jqaow6MBpy0_r_hatPHfwljAKtYVc2q6zqDZAAsFKP056NKd2434eFC36jEb1PcueFwX5O3O58_rJA,5,49,37,False,False,False
PLATINUM,I,19zHirmgdX4shFCLADiF_2eBknD5xSSpP4Mz5xCqY2ALVN39onHqVz1Q9G3vZlMDQdP94YRFo7-VZg,11,88,112,False,False,False
PLATINUM,I,bK6wRwpVs_HpBBWKjxJNj67cLtH0B-c7eLLy8Uggf6utVQRJbVwzsOZIYZJDa0Abvp9glM7uxYSxQA,28,2,4,False,False,False
PLATINUM,I,6DncOV85pD4Y-nW_TlOW_MeuCUewlGQ0UWJsAdogcNjMm2fEY1PHmy2r00hy5WLuNgIlIL1i9dxlsg,21,42,50,False,False,False
PLATINUM,I,DLMmOE_QRdJZlKmaMMFEw8vYQNF1NMmTV8CilZ4VAUae9-m9n_vO0waj8NuI0boWu7SZiJ53ba4QJQ,60,86,87,False,False,False
PLATINUM,I,QfHX643EZUB8o_xHq3Cz5kYdirrkaEZ22XaL72DYwmla0ziLWSSCaqjaOYrj9Cj83o2N9aEaeJQ_Rg,56,56,54,False,False,False
PLATINUM,I,J8dm6OslGjFDOYzMK3FmYaLOospnMicsg_9VOGr6IbwXykLd2yvgen2lO0Xbii53IHtSjXnNjyJF0Q,43,97,90,False,False,False
PLATINUM,I,eOJaAO6gJtBboynCJkUx5jOwap3MXibPS4RjCTWDHSQeujZ-K3NSdbFWIOSKGBvrtJiOt2Jk0xD1Yw,70,33,30,False,False,False
PLATINUM,I,JjXyy4y_XVUBdP526R6V5_98Jt37eLbFd6DNP8UWezBfIwKbjFE0lg79d5Esl7d88htPNn1grLXFWw,14,38,42,False,False,False
PLATINUM,I,O2-0YDuvdL-czqgpzQVwC9-4p0F9cEgklneCmPmWlY8DRiLZgwToXQhldfFNLLAYcMt-98uUNv3HdA,31,159,149,False,False,True
PLATINUM,I,V8C4X6ldoG2S7JOG63jeyESyNg9QFJ511-USo6xghKniXwAEwzrHtzGJuXcC3tCJcauwFwtRsAkOJA,21,349,344,False,False,False
PLATINUM,I,Op-yOmxFNVkfOdpVP28Lk2srf3rLYrabm_8e6LQPA0FKUaM49WoNNtLCU0MstSdxhTLWp_ZwAMy18w,50,10,16,False,False,False
PLATINUM,I,av-Uc2N5zaLlWTSnitiDKEs8x5bjY21dg-enltRyi6MSbKhTN9bkVz7xBq3jD2wjhhpZMPQz1rnkhQ,18,189,171,False,False,False
PLATINUM,I,0PvaqLo4NgRVJogg4sqpvUlOr3j6nT6rwnK0sv7AkzcYr93gLnVPOfouPGmGZDbI_o4RBMqeQkK1wQ,2,167,164,False,False,False
PLATINUM,I,_NCi1rle3UDMDgQyw9frS63ekxTs9drsZJ0kLGiNtrRPIWCqUHXA7vtvBa-cyD43pExKmKR1KqHa3Q,24,17,10,False,False,False
PLATINUM,I,q4IPNzrYWBHhVsuPUub7n0DAoqkycbWcEF9ARo06OMTRhjS_kEj--6jJIxFPRgvgb-eeDKG1qgkQrg,79,13,9,False,False,False
PLATINUM,I,dX4-B5TU6G9I4OmvMrd6y4Jgy3j47eoHLXUdHCa--gyk7PGx099T-e9esP5u-rzOb2yGW7k3lWdvZA,41,248,236,False,False,False
PLATINUM,I,iJeH3QLs-qwb96_9KZ0GmQ4Od8_ZHOo8BVOrIOr1Nj9acVH39oIGFiePQi3YIuMBpVtP_LokAVJcbQ,18,239,237,False,False,True
PLATINUM,I,pp9BIq1Jcw2pdS1nIX34xLR_T_f9_2zWJhbto4mkX5m4SaGKrvCInRpOsf6EwQDQ9-ehl-GzEe3ERg,42,17,8,False,False,False
PLATINUM,I,P2MRw9R9YelhnpN6nzZxalavFEexrAn7xiIFKEYrtf79dTJtyz3qJUIqKCcb0drcHOKqc5cBOZPllg,18,120,103,False,False,False
PLATINUM,I,41BcL9BeGsvWy7zggatrDethq41Trr-idqihnNUawFVyJcuZC1Zvwlt-MtAivX-sDHgMN5BqBUBUGQ,66,3,4,False,False,False
PLATINUM,II,dPciTcBzq30HWuxFyH_mY43QvB71KMIeqLbeWTFUBF1GKfF2W9Tiqi-017YekoKE57ZkeQI-3XrSOg,25,16,13,False,False,False
PLATINUM,II,BTnU5ooMW6RU2AmEwvNw0LCnUQt5UP59raSMQPvUpE7Ipb0sEc7fVQnMZNRECcL8YRxxKaGYr7iomQ,73,83,65,False,False,False
PLATINUM,II,g-Sz7Fr58kfwFYCvtpqmWLovSOpXZ2lB5z980IrScGKff2KqBxvp_yukRRGu6wSR8_7-Noabrx9KYw,41,94,101,False,False,False
PLATINUM,II,PNjflXO6REnnkujYC3P1k79Y4vooEC51woi8Y937Ee8o8PoBbDXXw9XZZQGYkAc6Zqk5MqyjOz96Qw,80,24,24,False,False,False
PLATINUM,II,qmd701cQpZaqx6pvBeb1vuvnjXmTByJB1rR01jzl7RXMlZFeX8SoAeNVwKhlPaJit0T5hymXS0wXzg,75,51,43,False,False,False
PLATINUM,II,ufhtcy5JfaSxLT1YaB_8Lsu9JOMWIpH3ey7UEip_GIxctsWvD8MoS16jsRRSPWTlrb_3vPY9NpcwWw,74,9,6,False,False,False
PLATINUM,II,ahV-U1hSHhFA4LuUb5WuAzLfIqhGNWLr5l6YybFG_L8-8vdktav9VfLJT-DrVcBVrNfo72w-7NEyjg,90,143,143,False,False,False
PLATINUM,II,bwyRLdyzKlNM08IvZXy2B8eVqzznKqZwnPdRfS4P3vFhduvlOG22U3iNQOhp07geiecnrAX4V6yllQ,70,305,315,False,False,False
PLATINUM,II,P_lWJ2UK2ZKlGXXwl0n-vLjp8gj1B7316CSk1aQX9xqSyc-JvZDuOeglB0rHYhbq6rVQfBjZWmiPYg,0,220,204,False,False,False
PLATINUM,II,XX0vYpKuhhHM_Ny-0BzxEwz2o13IOOHOxcse_Q2ip0yCXjcc0pj6ENaUhuhehh7_m94E0g2jo3nZ1w,36,35,26,False,False,False
PLATINUM,II,ChcUYW6H3Cw3NI7nV2u0-JyHK5SCx5OodKGOXGP8Ue6IV-SYEu346CE8FuC6fE2H2XGU1HEsW9HROw,88,39,38,False,False,False
PLATINUM,II,O47svx95H5J9q8RKasSsOH6JbuRvrKjTuQewKR1h_-PGGvZWTR0boHnq9tMp1Kw41Ou4wi12svrlHA,44,17,26,False,False,False
PLATINUM,II,Iv13MP8J2kA9S-pdX5ycHFNjI8vG9qmLYG2RtywA-2ZmFpEsp2kVI4nyo9TbkGkW8G6gmxsxXM06Bg,54,3,5,False,False,False
PLATINUM,II,zKHcDDyQx3ibc3qSUup14K1iN3FMmkdzRBVcndwicebNtYhR3zcu5gPsYdCjyqVpKGBJViPrZJoltg,15,12,4,False,False,False
PLATINUM,II,e892PSoG67JB7Vbxt0TPm-feeGBL93voQyalfE2Mc8VutzJpkdI0GEZZSNTetXlghZFfHTv-3e1Dww,4,21,23,False,False,False
PLATINUM,II,PJKbIyEZEWL5u3mmoffbmYogBW7J8iFmcJWDJsq-uv4cmpf8p2XgVGXZsNc0OSH_r6d0WKiaW-DZog,53,85,100,False,False,False
PLATINUM,II,sYMhYaxuNNjdW8PYSGAhq4fVCGXChGoVQp3NUa-adFkougiIL7X218rbR1fGrC2o8TYx6HVEz41C8g,35,14,9,False,False,False
PLATINUM,II,ueBN5_a3UqG-uc3Y3_PY6DcPrg-Ol_kjo9NlQRHm3RWDRtguI3OmeHO4QyfmRZTK8GvZg_-D0RHa9A,35,59,36,False,False,False
PLATINUM,II,QHB74uSfftu06qbyR4QpEh7yJsnJ_MF1em3YmRgmWE_v4ssR0DbeIxAGh0PxY-bRgqorAvGIUJFHSQ,84,38,35,False,False,False
PLATINUM,II,HPaXDj45POEEiCywvrUJfiCwA7RnHXEaFElZJ3zdaelP4NcUhpKlk4YFQztcwGyrLJw5hnmSWRfcxQ,18,171,161,False,False,False
PLATINUM,II,bet9Y3738xgSgqR4uyAcz0vCv37jmkCsT0ALuHV79TootwFheGQlCOthQROoVtInfRhsMyWYunsgyA,27,127,118,False,False,False
PLATINUM,II,HF-SxiaiZoyxOAi5ztBxRyVOO-ncJXoSu5yAZSLn2cMuRfmiv9f092zn8MP30YyfzDkHuJKMvvYMSw,69,44,34,False,False,False
PLATINUM,II,_sFyC3imjmqeqcvBfVzCnUAAj8pyYvUzFjJw7jHGmoZj7fXdhxqSvGX_Ic_vQY36VMt3z864NgNDKQ,2,12,15,False,False,False
PLATINUM,II,lzuAi3EV2ZB934awHonE5FmlNWyOO9nBGJuttxsqUaripxDAltVLudMY0H2VSPdqsjKNgNU-0PzIFA,72,19,21,False,False,False
PLATINUM,II,uZ-5zE4ZFmeHknbIAvGvY4IZaSOEsCht5CoNbO0JUlIevdnjcqfDcMWh8KzcAZlVmCblL99TjsgzyQ,70,51,28,False,False,False
PLATINUM,II,bI_epuefVD9gX4-MWw-G4nYf1C2ikM-SPV4FDfH-CySO-x2fwmH6_LlojXYLagotjebKzqRSlh3W2Q,40,21,10,False,False,False
PLATINUM,II,aTN4cfEb662RHBjtdO-1yvxuAuxx_qxVDN1KCWGTn8WxLyyPOCwhuiJZ6dNLFDyQp0c1hOz1Wk9B5w,31,138,119,False,False,False
PLATINUM,II,pdphGlXnM-RqaPOCXF6kZzqgGxAMgTtKXYLEL_8wonpQNdMFTxp6KWTk3mG2b9Hp5-R8qHzIRSSOfQ,17,65,59,False,False,False
PLATINUM,II,fd3f3J_UUJ2fAnQbv4M-XJHtJwrHslF9U8nS3DqoMhwzxhFFu-oxk4WdMpVXSHybQPPPd3r10T50sw,4,4,4,False,False,False
PLATINUM,II,85bwBqjupLh-G5a9LhffMQEPdmbG6bqMY7VI8hDJvf_1gFQiLX5wYpv-ukcvN7iLwkeD-es4UVYoOg,88,19,39,False,False,False
PLATINUM,II,21aUt0w0rrBePP4sw1AcI4iqixo5tfluSwWgAis3LYtKvGIzPjPSthS-BpKdb2RsEtwEEz789PkYdA,62,69,50,False,False,False
PLATINUM,II,uYAkxeUR2cXasDowzHnQZvIsBGN4Ha_niua77BX6GqkWAzwj3nM66tlQ4GgJxE72_UmsO5daPdvNzw,4,299,267,False,False,False
PLATINUM,II,8BU2mz86y9EZbvLDhu4xf3McMMOgjERAizrd8iZ7ONV9TCTzpx7Jt0fb8HT1sj5O_VrbA-2fWceS7g,51,4,1,False,False,False
PLATINUM,II,Mn6r6pPsuW2tHQCT21CfID2rSFeMr5_QlKXE2T4cLyc3-FP48ThYlDkPkBhAcl6J3pULRNyHFO1bqQ,40,2,3,False,False,False
PLATINUM,II,t93mc0w40VhksngIffecrHaJw2OzneXK1THhTZCsFVzzcK3K92ZsY6PQLKOHhuSGEYFNV_iXcn56Nw,11,32,22,False,False,False
PLATINUM,II,jZLqG0giN4MMCtb-PQnY0ZsnynUs2Zo6znH1MlPNo4qQQdX0-Rsqw-Ks5Dz38_2n6l7gd2P0TXuhoQ,57,14,18,False,False,False
PLATINUM,II,8t02Lu9cASYZjyNj1nkjADXQBP0tzvyX7G7S8JxduwffirwRYvAjiEng-Bv3UqVhRuGOFyxAC3FyDA,38,27,19,False,False,False
PLATINUM,II,9nVUKtNhFqAl7oeMzHzFRwI12cJ7RZzX7p7T16SWV-_0_pO6ZDpq7fzUkWsJPrjw6qAIcFi-EWkX8A,52,3,4,False,False,False
PLATINUM,II,HMLwm4jM8k5HtAausMFx6cYbvW7Gf6M88EiPbSCH2Pb54sKEpMsqqHhJVMvJyB2F35miK3zbDbI4ZQ,65,116,108,False,False,False
PLATINUM,II,k-cysUccS2H_WJxKgdaDh-wmDkP07NT44ftUa7tazbiTLcfK9b01QLjEWPd-HhdIcEi-I2WA1IKyVQ,44,44,48,False,False,False
PLATINUM,II,LMMRpnpJC2H_ZA6lWNt_WoGw6YR0V8pmYaet-xZ9dii3pJ12mg6wLe_vyDe2koZeHS84XA4FmlNRUQ,2,36,43,False,False,False
PLATINUM,II,NmiYBzkRNOCIS004sQnnZQZmnJSDoacv8AhUsBedeuFrehcHGTifO98vEIEzEPepSauuYVMZu-7XGg,91,23,31,False,False,False
PLATINUM,II,_RvNVvWEfc0vo5IuZByfhw7JcjALzXr3GD7XejzAZdlwMVqdAxQWL109Fo13LT1hPUzqxZIorxvQsQ,27,93,86,False,False,False
PLATINUM,II,HyFtEH3tuADlvkTDt3rKoyb-C7nD8dVToePNCBQaElLqeBlahGUf4g68zWSjyI7ntseiPz-KXdqxiA,82,234,217,False,False,False
PLATINUM,II,lf8dNnsFr3ujpNXeR4kCV-2GJUhUTqWZ6KDQkwz_30cmhPBi8RDJTwnknp95kqVxWPU556hTMv64jQ,37,45,35,False,False,False
PLATINUM,II,-tNGCw7sYcOt6JgRt2vGqGDSolaTRk37eW6TjO4ZMVMzxXQ-T5OgMF66Mynh2yl_FJcX5j6dKzyN6Q,3,9,16,False,False,False
PLATINUM,II,9AHHiwCED5TvdN9lQKOLsOO51HpWLfiXgRdiRyZP0j0X-oTSpWtT7U3U7sBBeag4OqYUKwJHCxg_SQ,17,9,10,False,False,False
PLATINUM,II,lHl-39vwg58eVMjY1d3lZ6yucWpdhjpnRPPqUfOqi79ktSQnGDz-JBlanB-Q7JB7sMSvj_uYyPRhrg,53,22,10,False,False,False
PLATINUM,II,XylGecZ8vEVOh1Yqu-FvureervOTwFrQxhb1tnqR8An2Gy8Qn2Xwd2eK5WtxPXngyGypZ_YeBSRAZg,73,66,62,False,False,False
PLATINUM,II,oFjG6L5Pug14ruMPtUWiXAYj1Ocv4tJxlxpw16iMI16gsbiwW2kjOaWWAf36toUDoo_ZEuZMRkKJWQ,14,42,48,False,False,False
PLATINUM,II,NrXg7sKDkkgpmM6eHOYdtXCs_F9ZRFo8tSImAHP6n4T3t6PMFnAuIrVgl00kL5Y9j30LLoI6I5PQiA,58,6,6,False,False,False
PLATINUM,II,xmGPhvWvA8XBU7QQRKclqH5WDf9Wy2K7RT-Fkm3wBHRxzH2WV5ExOoJyBHaruG2wtjY-kZbEl64mmw,24,97,105,False,False,False
PLATINUM,II,cU_hF8MhqTdSM9gFhWJ8KO9s3xH8H5rZFelVQ5PBpNEVNLvw1uQIkfxC7IRi9m9X2WgDjOgt9bud7g,40,10,11,False,False,False
PLATINUM,II,GZ4HOm2TGy0FgMxqSEJU9EdojnguIobLQY4p4MpfEb9GX3-9O1eIBi3ctQsG8D_zKI959-b4QkmyjQ,64,51,58,False,False,False
PLATINUM,II,_8WEiP5EYB7gCwe67ZhtZQEN12Q5l3Qv7_Ru86Kz9SMI_g8Nl8ZW69bxCti_GGUxZ0U3GqPQZElXZg,39,156,156,False,False,False
PLATINUM,II,oDSha2nzQOUmg_o0ntpH-o4e7owM3-AvOPsmydoeh45V8Q7SHs54_paBXYf9ouFp3v3JMlWe4sQ4GQ,3,6,3,False,False,False
PLATINUM,II,i4K57MhlSGDb6sAFHsZLNXYYNVdAc_PzvnZCDflQeQTu2mmvelGbgO1ce5orIFtvbUGZ4UKC-5GHDA,72,25,25,False,False,False
PLATINUM,II,Qk2XUGVXRUbJt8xVcYkm6nPUjEYdqRgIjdjbaQFGxpeAPiiQCTvePg83Mi9CV9tc6BavxJKtJ6rBIA,14,177,173,False,False,False
PLATINUM,II,ChOmscjxVk9RkIyxCtCaAl6SR9fsI9EARGS-013OGy29ed9DENh6oPBUx3Kglymz__10SrNlykRsIw,23,4,3,False,False,False
PLATINUM,II,XYYQpXJlvXs1MgoyPx2qyiQU-P7tcBnRTzdTrt9HYEbmIJZpDYLFhqXI3G4lfT3xzrEr5F1OlQ31WA,4,246,224,False,False,False
PLATINUM,II,k-Dmg-k-JUUaOX6J14eTTKB346EGMtZf7uuxv1ZSaHKV7UR5IOX8444v20CbTNppf94udr-J5scx2w,90,29,19,False,False,False
PLATINUM,II,c2soL1HKp7bsXTRHX1kstuVVhq8AIsZpqz2WUV8V4JI-GrHKkINhuxbpTGV6u-A9SJUYuhhrI6FEjw,46,67,60,False,False,False
PLATINUM,II,5gdO5TYhfS3_0B4mjR2svimS0ktWHpzS26ajf0gf3T4F0j-gmFJHiSnyih2iQeLGpmH3RC3PpXc7vw,94,166,174,False,False,False
PLATINUM,II,C0cJXuJlLOhDOn4ypjpcX8m0_dInOTIIBQDTBJM4czHFPkJ2-JHHjiegvDXzh4WGOBc7Bj9Ov4v9jQ,12,165,189,False,False,True
PLATINUM,II,bTAYFI2C4HYRy9evXPzVY4TkbKil7Pay8QEm6P7tjAeoSQ6JQGHA2QgZfhdUJ9B2vSIJCkTo2wHFuw,97,3,2,False,False,False
PLATINUM,II,3jjO8Y3_Wi-03G2dJiC38cM8vQ5vqUqzqfngun1WINiuLXPiJs20PATOsgtmFKMVzAXIVWP4oZkuXQ,44,6,7,False,False,False
PLATINUM,II,wKWtdQU1moUxw8WoHhNr8jUwta_A3fIuorc9auPADwLWQAi6Rc9tyG94QeCvD2u4xSozdZOoVNeReg,48,41,36,False,False,False
PLATINUM,II,0jmibcBQCSSaIRGpP9fWuPhbhhD0JfTpHIcoNS8Ti2FafpB8jyck9P6UqrC7R3sjub_J5p4sYs1ZGw,32,142,137,False,False,False
PLATINUM,II,JoJ9OYx-3ihgkxTUM5FZQkPaD2A3cgH05lIZbwkAOXAC6m_bhrXjcgzQneWck5ZFMAgDFdJZhdx4bA,91,141,138,False,False,False
PLATINUM,II,_y-Gqa-tx5XzM6X34YpN6M7qMgV8qXINfHURixujIwD0P4coYzNAbt9hcn2ixXj4TskqUAGk5hr6NQ,42,130,128,False,False,False
PLATINUM,II,OvwGfMS5-mFWZ0Tyr6CvoGb_a_45Oqy_oxiOSnxY3S2J0KxY2bbPY31IvQNOcsKpZ-Zw_WZmv6GIgA,91,113,103,False,False,False
PLATINUM,II,UUPyUeIoxAkxJbZKABoXSzMJjy4cNYEJcnjRm_TBhR0pTe_gg9CUbFDqlq1VUUm8B48TB91cItiYiQ,18,61,43,False,False,False
PLATINUM,II,LuQROJhfuJUKQVAvGWuPxjtI61jtS7YM0ErxGzZSolyliV0LYGJ_OTsW66ZLMxtKRvmkZlZ53R_2VA,59,55,34,False,False,False
PLATINUM,II,8ml7kG_uL8TVE2Fz2nmtguPI_BnegTOJite-EzuHuHMkhmSHRYM_vdQy9c4mDptr9ohACMjCVjsvpw,71,9,12,False,False,False
PLATINUM,II,wybJDSp1Axi1vbLcajA0nUPTKappTu9P-bS0233Y2rsY_SxtDMBseCYmeggFre9WGnW3hdXngD_KUQ,20,1,8,False,False,False
PLATINUM,II,1QhZ3AHbp7yK-fZ2-TREm9PVxHi9N1ZF4MU9YnRdgaDiP6k7LbUljENpENxErbf5YHfx1Q6tlwwMkA,47,38,32,False,False,False
PLATINUM,II,2hsKes6V5H-7E-Tav8QGgGt59AsXKqYJsxZtc5-pOJOnWhIBvsP_bzW8AmGivfhFWiL68bep2csuMA,48,42,47,False,False,False
PLATINUM,II,VgCpEOuC2lBghqrCK_G_UA9a1egMCTY4Y_TFv_x5RjwGEJ0G8iX87ls5FZgXNDonVFzXXvdLnn-9hg,22,16,19,False,False,False
PLATINUM,II,PP-lbFbF_BOuf_PFP39vDAzp2Vf5kCpq028JtcRztP2M-v8yq87o45gD3IMUzF1SDH4duQFJjzgtgw,76,234,243,False,False,False
PLATINUM,II,NQSZgl2QIHLZvmMmTEG7aroe6lwGEybj2XQpy-x5MWHso7wN7nOsdjwezk56c0FLVKdV4DnFjC9wlg,69,104,123,False,False,False
PLATINUM,II,HvfYx8g3lvAHpw6ADbi39So5C1dflMS2hz7VuS9kFvoKHL5ETD4BQ4xBQzRaO9jpSPCAEq5GwC9mKg,40,23,24,False,False,False
PLATINUM,II,lhqLvuHrxlfQBtzstNc6sEmvmPOXsvNQubAO3TykzeNkEFRe6Jf3FxYhS0eyxq-_G1TyCP8027LbOw,95,84,38,False,False,False
